Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2021-08-22 10:57,SMUT,BFG,33,D,2,5,Defense,Goal,,,Anonymous,,Banxx,Tom,Grace,Lauren,Souma,Jno,Gabe,,,,,,,,,,,,,,,,,,,,,,1705
2021-08-22 10:57,SMUT,BFG,14,O,3,5,Offense,Catch,Stephen,Nicole,,,Nicole,Sophie,PGL,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,1820
2021-08-22 10:57,SMUT,BFG,14,O,3,5,Offense,Goal,Nicole,PGL,,,Nicole,Sophie,PGL,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,1832
2021-08-22 10:57,SMUT,BFG,186,D,3,6,Defense,PullOb,,,Jno,,Grace,Lauren,Molly,Souma,Ben,Jno,Roach,,,,,,,,,,,,,,,,,,,,,,1971
2021-08-22 10:57,SMUT,BFG,186,D,3,6,Defense,D,,,Souma,,Grace,Lauren,Molly,Souma,Ben,Jno,Roach,,,,,,,,,,,,,,,,,,,,,,2001
2021-08-22 10:57,SMUT,BFG,186,D,3,6,Offense,Catch,Souma,Roach,,,Grace,Lauren,Molly,Souma,Ben,Jno,Roach,,,,,,,,,,,,,,,,,,,,,,2020
2021-08-22 10:57,SMUT,BFG,186,D,3,6,Offense,Catch,Roach,Ben,,,Grace,Lauren,Molly,Souma,Ben,Jno,Roach,,,,,,,,,,,,,,,,,,,,,,2036
2021-08-22 10:57,SMUT,BFG,186,D,3,6,Offense,Catch,Ben,Souma,,,Grace,Lauren,Molly,Souma,Ben,Jno,Roach,,,,,,,,,,,,,,,,,,,,,,2044
2021-08-22 10:57,SMUT,BFG,186,D,3,6,Offense,Catch,Souma,Roach,,,Grace,Lauren,Molly,Souma,Ben,Jno,Roach,,,,,,,,,,,,,,,,,,,,,,2047
2021-08-22 10:57,SMUT,BFG,186,D,3,6,Offense,Catch,Roach,Ben,,,Grace,Lauren,Molly,Souma,Ben,Jno,Roach,,,,,,,,,,,,,,,,,,,,,,2085
2021-08-22 10:57,SMUT,BFG,186,D,3,6,Offense,Catch,Ben,Jno,,,Grace,Lauren,Molly,Souma,Ben,Jno,Roach,,,,,,,,,,,,,,,,,,,,,,2092
2021-08-22 10:57,SMUT,BFG,186,D,3,6,Offense,Throwaway,Jno,Anonymous,,,Grace,Lauren,Molly,Souma,Ben,Jno,Roach,,,,,,,,,,,,,,,,,,,,,,2103
2021-08-22 10:57,SMUT,BFG,186,D,3,6,Defense,Goal,,,Anonymous,,Grace,Lauren,Molly,Souma,Ben,Jno,Roach,,,,,,,,,,,,,,,,,,,,,,2155
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Catch,Stephen,Margo,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2286
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Catch,Margo,Garrett,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2296
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Catch,Garrett,Denise,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2299
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Catch,Denise,Garrett,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2304
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Catch,Garrett,Stephen,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2311
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Catch,Stephen,Margo,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2316
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Catch,Margo,Craig,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2320
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Throwaway,Craig,Anonymous,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2324
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Defense,D,,,Craig,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2376
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Catch,Stephen,Landy,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2394
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Catch,Landy,Garrett,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2398
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Throwaway,Garrett,Anonymous,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2409
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Defense,Throwaway,,,Anonymous,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2413
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Offense,Throwaway,Margo,Anonymous,,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2568
2021-08-22 10:57,SMUT,BFG,319,O,3,7,Defense,Goal,,,Anonymous,,Denise,Landy,Sophie,Craig,Garrett,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,2603
2021-08-22 10:57,SMUT,BFG,56,O,3,8,Offense,Catch,Banxx,Ben,,,Banxx,Nicole,Grace,Taylor,Ben,Arjun,Gabe,,,,,,,,,,,,,,,,,,,,,,2728
2021-08-22 10:57,SMUT,BFG,56,O,3,8,Offense,Catch,Ben,Banxx,,,Banxx,Nicole,Grace,Taylor,Ben,Arjun,Gabe,,,,,,,,,,,,,,,,,,,,,,2737
2021-08-22 10:57,SMUT,BFG,56,O,3,8,Offense,Catch,Banxx,Grace,,,Banxx,Nicole,Grace,Taylor,Ben,Arjun,Gabe,,,,,,,,,,,,,,,,,,,,,,2744
2021-08-22 10:57,SMUT,BFG,56,O,3,8,Offense,Throwaway,Grace,Anonymous,,,Banxx,Nicole,Grace,Taylor,Ben,Arjun,Gabe,,,,,,,,,,,,,,,,,,,,,,2747
2021-08-22 10:57,SMUT,BFG,56,O,3,8,Defense,Goal,,,Anonymous,,Banxx,Nicole,Grace,Taylor,Ben,Arjun,Gabe,,,,,,,,,,,,,,,,,,,,,,2782
2021-08-22 10:57,SMUT,BFG,23,O,4,8,Offense,Catch,Margo,Arjun,,,Denise,Sophie,PGL,Craig,Mel,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,3604
2021-08-22 10:57,SMUT,BFG,23,O,4,8,Offense,Catch,Arjun,Denise,,,Denise,Sophie,PGL,Craig,Mel,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,3613
2021-08-22 10:57,SMUT,BFG,23,O,4,8,Offense,Catch,Denise,Craig,,,Denise,Sophie,PGL,Craig,Mel,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,3617
2021-08-22 10:57,SMUT,BFG,23,O,4,8,Offense,Catch,Craig,Arjun,,,Denise,Sophie,PGL,Craig,Mel,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,3621
2021-08-22 10:57,SMUT,BFG,23,O,4,8,Offense,Goal,Arjun,PGL,,,Denise,Sophie,PGL,Craig,Mel,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,3625
2021-08-22 10:57,SMUT,BFG,65,D,5,8,Defense,Pull,,,Roach,5.215,Banxx,Tom,Grace,Souma,Jno,Kamal,Roach,,,,,,,,,,,,,,,,,,,,,,3748
2021-08-22 10:57,SMUT,BFG,65,D,5,8,Defense,Throwaway,,,Anonymous,,Banxx,Tom,Grace,Souma,Jno,Kamal,Roach,,,,,,,,,,,,,,,,,,,,,,3802
2021-08-22 10:57,SMUT,BFG,65,D,5,8,Offense,Goal,Souma,Grace,,,Banxx,Tom,Grace,Souma,Jno,Kamal,Roach,,,,,,,,,,,,,,,,,,,,,,3811
2021-08-22 10:57,SMUT,BFG,38,D,5,9,Defense,Pull,,,Manson,5.207,Tom,Grace,Lauren,Molly,Manson,Souma,Roach,,,,,,,,,,,,,,,,,,,,,,3934
2021-08-22 10:57,SMUT,BFG,38,D,5,9,Defense,Goal,,,Anonymous,,Tom,Grace,Lauren,Molly,Manson,Souma,Roach,,,,,,,,,,,,,,,,,,,,,,3970
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Arjun,Margo,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4095
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Margo,Stephen,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4103
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Stephen,Landy,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4107
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Landy,Denise,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4111
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Denise,Stephen,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4115
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Stephen,Sophie,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4119
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Sophie,Stephen,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4123
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Stephen,Taylor,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4127
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Taylor,Margo,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4131
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Throwaway,Margo,Anonymous,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4135
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Defense,Throwaway,,,Anonymous,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4156
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Arjun,Landy,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4197
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Landy,Denise,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4200
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Denise,Arjun,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4203
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Arjun,Landy,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4207
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Landy,Sophie,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4215
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Catch,Sophie,Taylor,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4218
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Offense,Throwaway,Taylor,Anonymous,,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4226
2021-08-22 10:57,SMUT,BFG,148,O,5,10,Defense,Goal,,,Anonymous,,Denise,Landy,Sophie,Taylor,Arjun,Margo,Stephen,,,,,,,,,,,,,,,,,,,,,,4241
2021-08-22 10:57,SMUT,BFG,78,O,5,11,Offense,Catch,Banxx,Garrett,,,Banxx,Nicole,PGL,Craig,Garrett,Souma,Jno,,,,,,,,,,,,,,,,,,,,,,4368
2021-08-22 10:57,SMUT,BFG,78,O,5,11,Offense,Catch,Garrett,Banxx,,,Banxx,Nicole,PGL,Craig,Garrett,Souma,Jno,,,,,,,,,,,,,,,,,,,,,,4377
2021-08-22 10:57,SMUT,BFG,78,O,5,11,Offense,Catch,Banxx,Garrett,,,Banxx,Nicole,PGL,Craig,Garrett,Souma,Jno,,,,,,,,,,,,,,,,,,,,,,4380
2021-08-22 10:57,SMUT,BFG,78,O,5,11,Offense,Throwaway,Garrett,Anonymous,,,Banxx,Nicole,PGL,Craig,Garrett,Souma,Jno,,,,,,,,,,,,,,,,,,,,,,4430
2021-08-22 10:57,SMUT,BFG,78,O,5,11,Defense,Goal,,,Anonymous,,Banxx,Nicole,PGL,Craig,Garrett,Souma,Jno,,,,,,,,,,,,,,,,,,,,,,4444
2021-08-22 10:57,SMUT,BFG,75,O,6,11,Offense,Catch,Arjun,Margo,,,Nicole,Landy,Craig,Mel,Taylor,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,4553
2021-08-22 10:57,SMUT,BFG,75,O,6,11,Offense,Catch,Margo,Nicole,,,Nicole,Landy,Craig,Mel,Taylor,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,4561
2021-08-22 10:57,SMUT,BFG,75,O,6,11,Offense,Throwaway,Nicole,Anonymous,,,Nicole,Landy,Craig,Mel,Taylor,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,4566
2021-08-22 10:57,SMUT,BFG,75,O,6,11,Defense,Throwaway,,,Anonymous,,Nicole,Landy,Craig,Mel,Taylor,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,4591
2021-08-22 10:57,SMUT,BFG,75,O,6,11,Offense,Catch,Margo,Craig,,,Nicole,Landy,Craig,Mel,Taylor,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,4613
2021-08-22 10:57,SMUT,BFG,75,O,6,11,Offense,Catch,Craig,Taylor,,,Nicole,Landy,Craig,Mel,Taylor,Arjun,Margo,,,,,,,,,,,,,,,,,,,,,,4622
